Std_id,Reference,Analysis,Design,Coding,github,Testing,Results,Report,Presentation,Proposal,NumOfMeetings,Evaluation
556,81,41,32,10,74,38,78,89,23,8,2,
557,66,32,90,32,5,71,10,2,1,5,3,
558,2,7,18,40,5,10,3,19,17,67,10,
559,71,50,40,18,63,51,27,91,70,40,9,
560,79,36,78,32,68,93,33,67,50,88,8,
561,2,3,8,4,47,77,89,58,98,29,3,
562,56,56,26,64,32,61,44,64,50,19,8,
563,38,43,61,80,8,68,95,85,90,85,6,
564,14,75,33,25,64,50,5,47,52,37,6,
565,71,46,0,99,35,33,22,70,82,96,5,
566,92,64,59,59,46,66,96,38,5,98,6,
567,13,40,4,72,37,7,13,7,18,1,8,
568,66,51,30,60,43,17,99,89,64,20,6,
569,39,16,7,2,61,0,15,12,7,3,0,
570,93,48,36,96,65,81,86,96,70,48,5,
571,55,48,49,87,27,50,66,57,19,55,7,
572,4,43,20,64,43,92,93,22,44,63,6,
573,61,60,19,2,7,7,8,64,31,34,4,
574,75,72,38,30,37,69,42,87,79,51,8,
575,71,23,94,28,74,70,64,76,71,65,6,
576,38,75,73,7,4,4,7,57,62,60,8,
577,60,17,53,2,87,55,30,30,28,96,1,
578,32,76,94,40,63,8,87,44,74,89,4,
579,23,16,34,23,8,30,16,12,8,42,7,
580,35,36,37,66,54,12,6,11,44,19,2,
581,45,35,22,5,8,18,9,18,44,5,4,
582,83,17,68,32,16,16,70,27,55,37,3,
583,61,57,86,15,76,57,63,30,13,39,0,
584,81,52,86,41,81,12,29,73,35,4,5,
585,2,91,100,27,51,28,22,30,97,64,9,
586,1,51,69,51,52,64,52,9,100,1,1,
587,5,17,60,87,64,35,15,61,10,91,5,
588,53,36,91,39,6,43,16,25,3,95,1,
589,61,51,40,83,42,48,36,26,67,88,3,
590,2,27,47,25,61,54,5,48,89,87,1,
591,93,65,40,6,33,46,48,55,73,26,10,
592,20,55,11,66,94,7,41,75,30,92,5,
593,67,22,84,94,77,74,97,75,78,99,10,
594,6,69,73,37,51,45,62,67,73,5,4,
595,16,6,22,47,14,12,14,28,18,56,5,
596,66,78,28,12,19,42,50,21,42,57,3,
597,86,97,63,20,81,87,5,2,20,29,2,
598,24,81,51,13,31,66,79,98,76,20,10,
599,3,1,3,7,55,5,28,69,43,38,9,
600,9,4,8,8,17,43,32,58,39,59,5,
601,30,33,2,33,29,46,16,15,29,9,5,
602,59,60,23,61,11,55,4,52,11,20,10,
603,84,6,18,65,50,73,17,79,96,99,5,
604,78,31,93,96,7,96,6,3,4,4,10,
605,69,15,17,26,45,20,2,0,26,39,2,
606,3,32,0,40,67,0,9,34,15,47,6,
607,21,14,89,49,10,86,47,2,77,16,9,
608,21,39,44,77,24,53,83,8,10,96,7,
609,12,29,9,26,74,15,19,19,28,9,7,
610,88,20,85,77,1,46,32,30,53,47,2,
611,9,19,35,24,41,3,51,16,41,28,4,
612,24,82,2,6,3,3,7,40,57,71,0,
613,4,7,10,8,9,16,97,46,20,76,6,
614,21,40,49,1,41,24,21,19,17,39,5,
615,45,43,11,79,9,48,13,53,70,27,1,
616,63,74,22,87,51,63,68,30,68,59,4,
617,77,89,8,45,61,60,17,49,20,20,7,
618,59,4,29,25,6,16,3,9,8,67,2,
619,90,47,42,10,7,2,2,79,41,39,0,
620,97,75,37,92,31,74,4,1,6,1,10,
621,42,34,36,22,9,8,9,41,29,17,2,
622,48,63,63,17,93,67,66,33,83,64,8,
623,35,84,70,85,64,19,11,12,27,89,5,
624,29,4,16,3,66,56,8,8,4,1,2,
625,63,82,15,34,89,89,87,87,91,45,3,
626,10,5,81,84,12,42,52,94,27,33,9,
627,94,23,60,59,88,17,5,9,2,4,6,
628,37,22,0,24,11,14,5,30,63,39,0,
629,95,70,55,26,58,8,86,52,49,59,8,
630,79,20,40,93,93,48,84,78,40,47,4,
631,66,55,31,59,41,16,5,9,2,6,2,
632,21,90,34,56,44,98,76,68,98,23,4,
633,60,31,12,37,7,2,16,5,7,25,3,
634,54,20,7,5,44,96,15,27,60,46,3,
635,17,29,36,88,11,59,68,79,51,49,3,
636,84,59,31,57,15,22,1,82,40,92,1,
637,35,68,27,21,81,8,93,5,1,90,3,
638,8,99,31,76,18,30,52,32,22,50,6,
639,39,6,50,73,45,8,18,48,90,26,10,
640,15,25,62,27,25,10,4,30,78,83,0,
641,4,84,13,6,34,35,9,1,99,84,1,
642,38,20,66,91,90,20,58,64,9,96,4,
643,23,13,5,47,26,3,7,47,5,60,5,
644,19,46,22,10,68,11,9,1,5,7,0,
645,6,65,64,13,89,76,6,9,6,9,1,
646,26,38,23,46,29,31,9,91,8,15,1,
647,34,74,62,55,8,15,42,51,89,71,4,
648,20,30,30,32,78,18,4,53,39,23,7,
649,10,3,1,5,14,43,59,13,51,95,9,
650,9,65,1,44,25,72,98,20,28,86,7,
651,51,60,57,5,7,7,6,88,51,30,3,
652,13,49,10,52,91,34,98,58,6,54,9,
653,78,76,13,88,91,94,14,94,38,45,7,
654,50,70,64,8,4,6,2,44,67,57,5,
655,39,59,56,91,96,87,12,78,94,70,7,
656,29,99,66,42,93,85,13,74,57,49,4,
657,80,55,62,66,83,24,6,86,36,43,3,
658,57,70,59,51,63,35,34,53,36,43,8,
659,65,14,78,73,66,13,2,9,2,7,8,
660,38,4,8,69,46,50,2,23,1,12,3,
661,19,32,22,11,1,19,11,53,52,21,6,
662,26,11,33,66,0,9,66,45,32,6,2,
663,29,21,26,39,39,92,90,28,92,52,8,
664,7,6,5,6,47,45,42,11,12,51,7,
665,8,6,2,6,37,53,75,23,96,55,5,
666,28,23,3,41,53,26,2,34,21,31,2,
667,83,3,71,17,95,33,95,21,86,92,7,
668,81,57,41,75,6,94,98,81,69,92,9,
669,34,49,13,5,6,95,47,83,74,1,1,
670,36,37,1,52,49,23,13,10,8,22,4,
671,29,16,6,1,11,43,48,21,33,34,6,
672,4,39,25,5,45,17,2,17,5,55,5,
673,80,49,89,12,41,18,25,51,79,34,1,
674,20,5,21,12,38,6,25,2,23,33,1,
675,30,53,74,97,5,63,8,14,60,56,2,
676,2,46,5,1,6,5,5,31,46,94,5,
677,15,41,29,4,52,82,83,74,77,1,6,
678,23,31,32,49,12,4,46,26,24,21,9,
679,98,44,63,37,68,24,75,2,85,87,1,
680,50,57,24,2,27,29,62,77,40,26,7,
681,17,66,8,26,17,2,51,35,10,22,5,
682,41,79,76,31,85,85,32,8,3,46,1,
683,52,4,0,57,20,98,9,67,38,81,1,
684,8,79,98,39,7,60,46,50,7,57,0,
685,49,65,71,52,33,47,39,67,22,43,2,
686,93,2,9,3,3,1,3,29,75,69,6,
687,89,82,74,72,45,79,15,4,11,56,3,
688,8,58,41,28,35,87,68,1,25,2,7,
689,97,60,46,7,6,6,5,96,3,38,7,
690,35,2,4,2,24,11,36,17,45,3,3,
691,54,10,6,17,18,13,11,19,40,29,8,
692,92,94,14,71,75,57,74,54,96,65,8,
693,24,12,38,70,48,58,0,47,17,92,2,
694,8,8,8,7,48,33,18,55,68,12,7,
695,2,37,8,8,29,4,7,13,21,44,8,
696,77,45,69,14,4,14,53,24,62,47,6,
697,9,32,73,91,43,63,100,32,12,31,9,
698,5,44,25,22,7,2,7,41,40,49,10,
699,94,30,61,88,6,81,25,92,22,30,6,
700,11,86,18,78,28,42,98,84,13,21,6,
701,7,2,7,0,27,7,41,32,30,10,2,
702,58,18,78,5,1,1,6,10,92,58,6,
703,48,90,62,97,92,52,13,35,72,23,9,
704,72,51,81,7,15,66,65,2,62,86,9,
705,25,93,62,93,35,10,74,23,11,12,6,
706,60,91,63,19,5,35,12,53,62,83,9,
707,29,49,27,46,82,91,43,13,91,76,3,
708,43,31,24,14,83,75,39,7,61,55,8,
709,20,8,74,8,92,81,96,32,50,27,7,
710,73,12,93,56,98,47,31,35,34,22,7,
711,19,59,81,29,97,24,30,93,59,17,7,
712,55,33,30,17,4,12,9,30,31,20,6,
713,63,96,18,3,23,44,91,90,44,67,1,
714,59,13,51,98,30,15,91,18,73,87,5,
715,21,13,4,64,7,9,11,33,44,26,2,
716,33,58,83,93,47,65,21,10,92,55,1,
717,16,6,58,96,42,49,5,6,9,2,10,
718,38,35,6,25,5,18,19,57,25,48,1,
719,57,0,25,11,1,9,4,19,51,2,2,
720,29,68,29,10,67,14,75,64,30,21,9,
721,3,10,5,3,20,3,49,97,26,29,3,
722,75,89,89,53,32,11,56,65,25,68,9,
723,23,25,3,89,14,12,14,34,21,5,4,
724,48,8,6,92,71,82,81,11,46,64,8,
725,37,17,88,3,1,92,7,9,7,10,0,
726,77,20,58,78,43,58,98,96,96,2,3,
727,98,17,56,79,72,64,72,73,73,62,3,
728,12,5,27,60,27,1,64,30,28,41,2,
729,6,34,6,52,4,10,15,37,20,29,5,
730,56,23,65,23,49,85,6,41,13,75,5,
731,37,28,47,83,45,59,64,35,92,2,1,
732,63,12,37,67,30,8,40,98,14,12,4,
733,59,57,13,92,64,59,49,50,41,28,1,
734,26,9,4,11,6,18,13,19,16,21,8,
735,62,16,4,12,1,10,6,56,18,9,1,
736,4,80,31,39,7,44,18,49,23,17,4,
737,19,25,37,52,4,2,25,49,46,1,3,
738,62,46,23,25,65,15,35,69,39,69,6,
739,7,11,78,29,38,33,38,72,31,17,4,
740,1,5,10,8,29,16,5,71,37,61,2,
741,7,98,20,85,19,57,72,20,47,53,8,
742,93,4,68,76,36,33,82,67,32,5,3,
743,78,91,11,27,72,88,2,54,10,56,7,
744,58,18,74,55,22,46,22,63,38,86,6,
745,47,28,72,36,75,91,24,24,76,37,6,
746,73,18,89,11,4,23,11,96,17,44,8,
747,5,7,7,8,49,93,57,37,35,42,8,
748,8,66,8,21,59,54,12,70,93,29,10,
749,6,8,8,5,83,75,50,42,39,43,6,
750,42,7,29,35,26,80,2,8,9,1,3,
751,22,8,10,5,34,59,82,78,5,65,7,
752,88,25,86,66,2,72,84,33,34,52,9,
753,40,37,17,27,12,8,36,6,32,42,4,
754,81,78,58,35,87,53,31,44,67,65,7,
755,20,30,39,10,92,21,9,7,4,8,2,
756,40,7,57,5,12,16,5,27,63,62,9,
757,54,28,5,48,41,15,12,10,4,58,4,
758,6,55,49,71,98,97,81,4,29,33,3,
759,54,27,19,8,6,6,10,3,86,21,7,
760,57,26,3,59,51,54,88,19,78,26,5,
761,31,30,13,8,39,30,20,5,18,23,5,
762,94,84,79,41,86,30,0,8,2,6,7,
763,48,45,14,91,42,21,24,21,54,52,1,
764,81,9,1,29,76,99,9,3,7,7,6,
765,37,7,38,64,54,11,9,13,22,28,4,
766,72,34,7,12,27,91,77,64,57,76,3,
767,26,16,6,40,37,30,6,21,3,4,7,
768,14,21,5,3,70,10,12,14,12,41,6,
769,5,8,10,10,27,11,86,38,30,17,9,
770,64,54,76,62,63,79,66,36,84,48,1,
771,49,36,30,88,58,62,93,91,89,39,5,
772,1,62,6,78,93,10,43,35,53,6,7,
773,50,55,58,16,62,7,91,100,84,42,10,
774,11,23,89,24,46,37,78,1,10,47,5,
775,67,48,6,38,54,78,39,91,48,94,1,
776,94,78,39,54,66,4,14,15,15,40,7,
777,16,32,9,0,19,2,3,15,20,5,2,
778,47,75,44,3,27,3,9,38,97,88,5,
779,11,40,46,65,26,14,95,14,89,87,2,
780,37,27,19,11,6,5,16,48,26,14,3,
781,63,11,15,5,13,6,0,9,4,40,5,
782,47,0,2,19,25,10,17,5,18,50,3,
783,70,63,46,94,9,32,60,96,30,42,5,
784,2,61,41,97,48,78,20,38,14,69,8,
785,87,70,16,3,77,26,15,22,96,27,5,
786,33,1,49,45,9,39,76,8,10,37,6,
787,37,89,50,77,68,79,94,7,24,2,4,
788,45,6,9,63,4,1,9,23,25,11,0,
789,61,72,34,64,45,70,30,47,73,1,1,
790,38,10,10,2,35,1,49,50,40,50,7,
791,29,40,13,85,51,92,3,46,1,77,1,
792,72,37,38,33,94,41,66,86,98,32,1,
793,75,66,70,9,48,98,52,23,89,43,8,
794,98,45,47,62,88,44,97,19,44,67,2,
795,21,16,83,12,13,4,6,17,27,51,4,
796,24,82,16,18,21,19,3,74,23,91,3,
797,13,6,6,98,47,22,43,92,67,8,1,
798,78,22,5,57,33,42,57,52,4,0,8,
799,71,85,87,70,75,41,32,2,15,64,7,
800,36,79,39,84,24,75,64,30,47,47,3,
801,21,9,13,37,4,19,2,28,13,15,2,
802,51,16,27,8,13,18,1,39,35,25,4,
803,49,80,7,85,67,5,7,43,15,39,2,
804,82,67,3,92,22,13,66,41,38,39,4,
805,49,5,91,78,6,68,55,28,50,46,9,
806,95,55,1,33,48,20,50,87,18,49,6,
807,32,35,16,87,46,44,7,94,49,80,4,
808,23,59,74,91,55,37,3,49,39,94,6,
809,43,65,33,37,87,83,50,27,14,84,5,
810,55,5,15,12,23,19,11,17,13,40,6,
811,21,96,6,52,96,86,49,1,40,93,10,
812,31,4,100,8,9,38,4,36,86,98,2,
813,89,89,58,84,68,18,13,17,79,65,6,
814,21,41,28,39,95,31,13,77,36,70,3,
815,20,43,30,41,33,16,36,36,26,45,0,
816,36,43,39,93,71,92,15,30,19,83,1,
817,89,58,65,88,61,57,37,64,23,79,10,
818,57,40,21,21,16,13,18,12,1,42,5,
819,61,65,53,57,15,95,49,87,94,98,8,
820,89,63,13,22,97,37,4,42,38,91,2,
821,93,24,76,68,62,57,26,35,93,82,8,
822,36,43,65,60,19,55,5,66,2,88,5,
823,31,35,1,54,30,24,5,9,30,7,2,
824,11,65,34,8,45,85,31,85,12,66,4,
825,15,23,33,57,76,27,77,15,15,29,9,
826,60,39,62,26,21,22,90,23,52,16,7,
827,60,100,72,3,3,7,4,97,8,28,9,
828,8,83,85,36,14,43,42,42,12,57,5,
829,51,75,55,99,72,28,82,82,75,10,5,
830,23,35,94,33,84,27,5,2,6,6,8,
831,93,83,77,54,37,50,23,12,36,77,2,
832,29,1,3,62,24,9,33,47,28,40,3,
833,88,17,44,75,88,26,9,21,41,48,8,
834,9,4,7,5,46,30,40,57,50,19,6,
835,8,31,2,17,43,17,0,24,20,23,1,
836,69,91,97,77,23,88,35,19,76,98,1,
837,83,73,68,8,1,6,5,53,86,14,10,
838,84,23,24,20,52,93,4,9,6,4,6,
839,65,34,79,57,20,1,93,25,61,5,5,
840,66,83,14,89,97,86,46,17,23,33,2,
841,1,0,4,31,78,75,53,71,40,15,3,
842,2,25,32,69,36,17,6,32,40,48,3,
843,71,23,70,63,19,75,13,91,97,4,9,
844,18,36,45,83,19,86,27,31,38,99,2,
845,30,10,97,59,53,72,43,18,12,32,3,
846,16,90,46,68,67,88,31,48,35,28,4,
847,9,32,31,14,20,18,7,42,31,42,4,
848,25,10,4,55,59,36,19,15,35,48,4,
849,31,90,17,29,95,37,8,92,19,96,5,
850,40,44,9,73,12,46,2,38,6,34,5,
851,26,3,22,59,35,12,38,39,21,33,2,
852,42,23,5,37,37,17,19,35,10,77,5,
853,34,35,32,67,15,18,29,42,49,20,0,
854,98,97,4,94,20,90,2,94,74,52,7,
855,68,57,23,13,20,47,89,44,31,19,2,
856,30,59,85,57,63,74,72,90,72,90,8,
857,73,90,67,61,4,3,28,55,69,99,1,
858,15,6,12,77,35,15,27,27,47,35,0,
859,59,23,27,2,33,11,7,43,2,31,4,
860,36,24,10,72,51,72,64,71,25,19,0,
861,36,42,82,64,91,20,48,46,60,97,10,
862,38,48,23,3,7,48,27,25,47,21,9,
863,79,49,38,26,64,60,47,83,29,71,10,
864,46,13,98,56,17,12,56,74,14,71,8,
865,33,70,58,3,7,2,9,62,75,32,4,
866,51,58,71,60,77,31,23,7,2,97,4,
867,13,15,62,68,64,16,3,50,67,65,0,
868,3,1,36,45,13,13,13,11,0,31,5,
869,93,15,25,20,40,74,12,83,7,42,3,
870,31,99,1,81,24,47,14,5,27,10,6,
871,81,53,3,56,60,49,45,45,22,22,3,
872,2,33,64,11,32,85,87,73,91,50,0,
873,13,5,29,16,19,13,0,48,19,32,0,
874,13,30,16,11,1,7,13,42,23,41,6,
875,63,34,50,2,55,37,83,65,58,41,1,
876,29,56,67,5,55,8,55,70,7,56,6,
877,85,47,63,1,77,42,28,17,29,43,8,
878,83,34,72,51,62,52,73,39,25,67,10,
879,55,87,85,11,97,64,82,60,47,16,0,
880,37,36,9,44,1,1,6,15,9,9,3,
881,25,18,38,35,18,10,65,47,46,48,0,
882,27,26,38,42,1,44,42,24,27,30,10,
883,34,24,9,66,42,44,1,17,13,33,0,
884,59,3,27,12,8,1,13,36,3,41,1,
885,58,7,70,2,7,10,2,27,56,96,5,
886,2,44,8,40,56,4,8,25,21,35,2,
887,72,4,67,7,1,8,5,45,10,54,5,
888,6,15,23,45,18,31,42,48,20,25,7,
889,28,6,5,76,8,12,17,9,13,9,1,
890,56,32,93,52,38,97,8,37,89,3,5,
891,42,17,45,64,78,52,2,0,87,60,3,
892,72,29,18,42,5,27,33,45,12,38,2,
893,1,88,93,49,86,25,78,42,78,64,2,
894,9,19,19,23,70,12,29,37,19,25,4,
895,46,10,71,93,20,12,53,78,71,8,0,
896,11,1,25,50,27,6,54,73,19,48,3,
897,24,1,18,63,18,34,28,3,99,56,3,
898,27,16,36,18,66,8,27,12,16,44,3,
899,17,28,2,10,16,10,12,46,57,2,1,
900,79,75,28,97,96,10,95,24,77,11,8,
901,23,54,81,71,5,43,98,65,88,98,4,
902,49,57,10,66,19,94,9,99,55,7,10,
903,36,17,35,49,55,9,31,90,39,47,1,
904,12,1,32,76,20,13,46,4,45,4,3,
905,42,7,13,12,10,12,3,42,23,9,1,
906,82,72,34,63,2,65,53,64,67,80,6,
907,9,7,5,7,30,95,59,67,68,8,6,
908,73,74,11,99,90,53,47,36,94,9,3,
909,34,80,10,79,90,21,53,65,44,57,7,
910,95,38,68,16,32,14,19,80,28,41,2,
911,7,34,13,57,41,3,52,31,47,47,3,
912,53,7,2,55,25,28,60,5,43,1,3,
913,85,76,13,70,56,18,63,34,46,21,3,
914,46,2,21,42,34,7,7,50,29,4,5,
915,77,1,71,47,93,18,74,37,91,38,10,
916,3,49,94,62,94,60,99,50,46,57,6,
917,94,62,40,90,55,92,74,65,97,69,3,
918,89,25,24,40,96,3,57,24,76,41,6,
919,24,84,99,37,96,51,21,63,34,87,3,
920,41,16,95,9,4,3,7,75,80,49,3,
921,65,52,19,45,81,53,1,9,8,3,4,
922,16,21,31,80,20,20,26,50,9,50,4,
923,44,96,78,25,64,35,98,92,73,93,9,
924,5,23,30,38,21,7,12,24,10,22,1,
925,60,86,50,2,69,86,64,18,65,45,9,
926,34,83,15,55,72,47,41,11,76,35,3,
927,10,26,83,42,51,72,57,37,26,83,6,
928,62,62,69,38,68,4,18,57,11,98,9,
929,2,36,7,18,4,15,17,11,38,4,6,
930,79,77,60,68,73,98,83,28,52,42,8,
931,8,67,47,28,87,37,82,95,9,34,2,
932,13,62,56,17,86,19,47,24,93,91,7,
933,37,11,27,21,52,1,40,24,5,19,1,
934,96,25,51,68,73,41,14,94,49,78,3,
935,16,40,39,73,21,1,69,28,35,7,2,
936,84,83,58,93,12,46,92,17,7,59,4,
937,6,1,5,8,87,42,80,99,93,9,8,
938,10,5,7,1,18,15,93,33,46,90,2,
939,10,32,35,14,5,28,60,31,42,4,6,
940,49,25,41,53,21,26,74,90,7,47,3,
941,8,7,2,1,19,77,9,65,14,55,10,
942,89,10,48,36,64,27,21,24,14,39,5,
943,98,18,37,44,67,11,14,78,60,78,4,
944,69,25,87,14,80,90,15,88,58,73,10,
945,77,50,81,94,59,45,71,98,81,66,4,
946,98,68,42,56,65,90,83,30,34,37,1,
947,51,5,9,12,4,16,7,13,45,5,1,
948,31,14,47,6,8,9,1,75,71,61,5,
949,96,82,65,49,44,61,44,29,42,8,4,
950,48,32,62,60,24,89,14,99,48,56,5,
951,36,31,24,64,67,7,17,39,12,46,0,
952,21,47,2,77,20,26,15,23,18,6,2,
953,98,48,73,85,15,63,63,17,11,38,10,
954,23,24,7,28,49,30,16,6,20,47,0,
955,1,87,85,4,53,69,48,26,63,29,1,
956,7,87,22,27,14,1,72,90,43,29,5,
957,72,75,58,85,45,93,62,23,50,15,7,
958,65,24,9,22,4,9,6,32,69,3,2,
959,70,47,93,86,68,59,68,64,96,98,9,
960,55,81,14,15,3,11,81,56,87,62,3,
961,53,49,7,45,68,70,27,66,37,20,9,
962,53,46,76,80,48,99,9,81,96,5,2,
963,92,85,65,55,60,15,2,6,19,1,6,
964,62,97,1,68,7,26,11,91,78,18,5,
965,44,90,72,14,90,17,77,20,17,15,4,
966,5,7,1,7,71,80,28,85,27,82,7,
967,24,37,11,69,62,14,13,49,18,47,3,
968,15,25,16,36,89,48,5,9,10,10,6,
969,82,36,69,16,36,51,77,36,79,41,9,
970,47,15,52,46,42,20,99,45,46,16,8,
971,45,43,8,37,70,24,9,18,11,19,1,
972,85,52,76,35,72,15,94,46,5,24,1,
973,61,81,70,41,52,56,37,7,91,16,9,
974,28,45,10,36,4,19,11,43,40,4,9,
975,23,27,21,38,43,7,75,29,61,82,7,
976,60,56,37,35,68,76,23,12,93,66,8,
977,42,7,7,15,10,6,6,53,38,48,1,
978,49,71,55,50,86,58,11,48,15,82,0,
979,62,98,89,42,90,91,24,33,33,52,4,
980,97,61,83,99,68,20,68,47,20,55,5,
981,41,35,31,21,18,5,5,32,8,24,1,
982,65,2,67,94,62,15,26,51,0,73,8,
983,69,56,83,15,91,24,61,24,38,6,2,
984,7,23,0,22,7,4,9,20,17,2,6,
985,25,95,14,20,64,64,6,9,3,6,2,
986,56,70,15,22,96,80,19,60,18,78,2,
987,12,56,16,92,9,61,89,39,90,25,7,
988,7,29,33,60,17,3,57,24,18,45,3,
989,70,4,2,23,37,4,1,16,30,33,7,
990,2,26,22,38,6,26,15,36,26,21,6,
991,19,20,5,2,32,11,29,8,34,22,1,
992,5,10,24,24,16,16,2,44,35,27,0,
993,81,61,51,45,53,7,38,84,29,74,5,
994,15,16,37,8,22,16,17,31,44,31,5,
995,72,89,53,31,6,50,6,6,4,10,1,
996,52,12,33,20,4,7,15,54,51,43,0,
997,0,5,10,2,70,96,98,77,98,40,2,
998,22,38,38,36,21,31,45,27,11,45,6,
999,47,4,75,47,33,13,0,23,82,76,7,
1000,48,85,82,75,25,41,20,77,60,64,9,
1001,5,34,88,86,92,99,81,3,42,59,10,
1002,27,74,25,54,67,99,61,35,98,41,5,
1003,7,9,7,1,50,39,54,32,87,18,3,
1004,49,90,63,73,11,17,9,8,2,9,9,
1005,16,50,86,87,58,57,98,59,73,7,5,
1006,44,44,33,6,22,45,66,33,34,35,10,
1007,36,7,38,60,68,11,51,6,43,39,3,
1008,13,76,19,2,25,7,36,74,56,32,4,
1009,28,15,26,24,58,29,22,5,81,93,7,
1010,50,17,39,82,34,96,30,32,99,17,10,
1011,52,79,96,30,24,28,49,21,30,26,6,
1012,77,56,37,94,91,77,70,98,81,72,9,
1013,61,1,29,67,81,36,41,58,21,57,9,
1014,5,38,27,49,26,15,3,49,24,51,10,
1015,12,16,20,16,10,11,2,13,13,1,4,
1016,10,92,61,31,22,7,93,11,50,7,5,
1017,88,20,62,36,20,40,66,70,83,82,9,
1018,63,25,53,86,53,96,99,31,92,21,0,
1019,74,15,75,17,19,45,74,42,90,21,7,
1020,86,15,58,73,4,14,50,71,80,67,1,
1021,30,36,9,17,66,18,14,24,25,2,1,
1022,92,50,51,43,71,3,9,8,4,2,7,
1023,37,88,12,56,36,12,55,85,91,35,10,
1024,15,92,28,21,42,71,91,43,13,26,6,
1025,7,35,9,14,99,99,99,22,62,48,8,
1026,21,61,90,81,44,58,78,5,93,13,4,
1027,53,12,27,23,10,42,87,100,11,53,8,
1028,13,30,28,14,19,12,6,48,5,7,1,
1029,63,65,0,60,73,19,73,60,67,62,1,
1030,56,34,16,15,78,77,92,86,17,21,4,
1031,82,65,45,69,57,43,20,79,61,26,0,
1032,75,80,60,7,3,6,7,8,30,57,7,
1033,13,88,43,6,9,0,5,12,22,88,6,
1034,7,5,9,2,13,61,5,78,64,93,3,
1035,9,28,52,22,72,82,81,21,16,85,3,
1036,51,87,56,85,54,39,100,86,79,5,2,
1037,98,14,75,40,73,49,3,24,67,93,1,
1038,90,21,41,69,63,82,9,67,75,71,9,
1039,18,84,14,15,63,76,17,59,97,25,6,
1040,62,96,73,96,70,56,32,88,22,29,10,
1041,58,17,6,68,39,47,88,88,47,4,8,
1042,13,14,93,82,42,58,71,8,96,27,5,
1043,68,63,2,81,1,98,6,89,91,55,8,
1044,15,39,41,2,30,7,0,24,48,41,2,
1045,3,8,1,2,59,36,86,86,31,5,9,
1046,24,46,4,69,52,85,35,68,99,45,6,
1047,39,45,25,49,31,8,0,38,27,10,9,
1048,80,47,44,34,94,78,73,19,62,63,5,
1049,3,7,9,7,70,26,25,44,73,62,4,
1050,28,44,95,2,54,35,84,91,93,86,3,
1051,45,29,27,16,29,36,15,25,46,35,3,
1052,0,6,9,5,35,50,74,43,18,9,5,
1053,44,36,6,29,10,8,13,4,26,15,4,
1054,86,90,99,94,3,91,97,63,81,93,5,
1055,85,17,66,6,24,5,55,65,26,59,3,
1056,12,46,77,100,15,21,88,41,70,50,4,
1057,27,40,7,75,35,49,6,11,30,17,3,
1058,66,37,27,32,95,27,46,61,17,83,2,
1059,62,9,72,15,52,21,81,96,16,43,9,
1060,46,13,45,6,41,11,9,13,10,11,1,
1061,67,1,86,68,80,58,13,1,71,27,0,
1062,26,15,2,21,16,4,2,12,57,22,1,
1063,15,9,31,32,72,76,80,37,34,18,4,
1064,9,24,39,10,9,3,3,52,14,18,4,
1065,70,2,1,58,79,76,70,93,98,54,0,
1066,78,70,46,23,33,11,22,81,55,30,3,
1067,4,65,2,32,81,12,62,47,86,94,9,
1068,27,31,0,21,69,20,7,4,1,50,2,
1069,93,74,19,83,91,18,85,44,99,32,3,
1070,92,14,100,52,7,95,74,47,17,24,2,
1071,30,46,77,43,24,43,7,9,5,9,3,
1072,49,53,2,82,35,99,55,45,51,94,7,
1073,26,95,35,54,42,45,51,89,97,26,9,
1074,37,77,55,92,66,34,92,41,2,79,5,
1075,9,36,3,43,4,93,80,35,15,50,7,
1076,21,48,10,18,30,18,8,37,40,27,1,
1077,13,7,30,61,43,11,53,86,44,32,6,
1078,33,29,14,0,5,2,11,50,66,22,1,
1079,9,10,35,27,60,20,1,57,94,90,8,
1080,37,64,41,53,20,49,66,67,47,55,4,
1081,92,81,56,64,86,50,69,81,10,39,3,
1082,34,61,60,3,63,30,16,21,8,13,2,
1083,44,35,40,77,30,28,14,67,64,30,7,
1084,6,28,30,67,29,18,27,40,31,14,4,
1085,28,51,38,24,4,62,71,23,28,96,6,
1086,75,67,31,80,99,23,79,14,96,61,8,
1087,33,39,8,41,36,10,38,41,22,29,4,
1088,48,49,18,4,22,4,18,34,13,5,9,
1089,17,26,8,6,8,1,10,39,5,25,5,
1090,43,35,30,21,17,14,9,51,24,8,4,
1091,99,24,46,96,41,59,35,54,8,55,1,
1092,89,29,45,92,54,62,8,32,18,65,6,
1093,24,96,80,58,69,71,47,60,53,5,1,
1094,10,19,20,47,1,14,43,13,9,24,1,
1095,91,26,7,20,53,94,78,34,79,87,1,
1096,4,48,5,42,4,36,23,28,21,15,2,
1097,34,31,90,20,96,70,98,11,59,43,5,
1098,1,6,4,3,99,97,1,27,4,43,7,
1099,43,43,62,36,39,23,27,97,57,38,8,
1100,55,57,43,93,73,5,18,16,86,72,9,
1101,69,63,70,57,33,99,31,93,39,65,8,
1102,20,54,8,5,14,95,39,60,43,21,2,
1103,99,15,52,11,91,45,7,98,6,1,10,
1104,46,30,5,45,1,46,8,31,42,30,10,
1105,30,97,64,48,49,41,69,64,12,60,1,
1106,9,26,55,96,56,88,49,10,90,42,7,
1107,90,0,54,76,79,46,32,24,23,19,6,
1108,18,39,57,53,7,5,38,6,48,39,5,
